0.10007137971570335,0.14619636301373262,0.08059691348686471,-0.3083650493839105,0.029100393117319934,0.0871604696888777,0.5803674462266881,0.6412263765333124,-0.3301954012687709,0.27962147697265616,-0.6155387886099901,0.48410116313981244,0.7241530451845084,0.39825148654160836,-0.6983726027656363,0.7684846502277796,-0.4113377933150315,0.6239071425615652,0.4311855986995865,-0.2131022672641565,0.9827082496370572,0.07077444699295654,0.6595110387179932,0.6857028652153931,0.2235032616129209,0.3730328062384418,-0.2858749029578298,0.390204758265408,0.03309214780420233,0.7569681259491905,-0.13900374868123566,-0.6629606561750183,-0.03890115358657855,0.22182770913641278,-0.5778593071908169,0.5133633140269874,-0.9765010482849558,0.6201691047114409,-0.26372513225177907,0.6299158535077829,-0.8785919739976044,-0.38721489737199943,-0.05406854626636355,0.3841529408966857,-0.495862650026006,-0.4980855683009154,0.9125447437970204,0.6816315021966906,0.9230559573193159,0.10849517294832323,0.4241544933923819,-0.36164337541830716,0.7222632092539383,-0.5843254966556488,0.4299029097202647,0.24782686139150445,-0.8991346082590046,0.828775536998299,-0.32865225575939155,0.82988735816282,0.942523043254843,-0.0776034987149065,-0.17117538449621728,0.6393244907993392,0.002790948419145221,-0.8798278278554865,-0.13266219507423582,0.7931892762214351,-0.1301029804527279,-0.6463212501570035,-0.5102358910427758,0.5526045249362022,0.20991883022646277,0.41057675603253757,0.08780522136681872,-0.5334460548967725,-0.7354526189353392,0.6955123392509283,-0.1644412811006814,0.06833858457494434,-0.49083656504029816,-0.854416455532562,0.487713374374936,0.8245010316190062,0.42597651637801315,0.6155246216080414,0.16181801586659436,0.6701875792308262,-0.6983788589943333,-0.3370957395958554,-0.6359734916063554,0.22280646382953614,-0.4840834378433057,0.8307368442399744,0.5291777294853431,-0.3502453623912845,0.8772504054174841,0.6911936625601411,0.5571295420822966,0.029175772084523828,-0.5157180685658306,0.6267450914851365,0.6766148442339098,-0.8787263748010257,0.6296229476961366,0.7350139332174976,-0.28370491005248766,0.15342466376333824,0.7796973134446387,-0.40186099927832347,0.8766490735673672,0.9545108402038751,0.8897639015589507,0.34963798639906696,-0.5089838628532979,-0.7241544550147527,-0.6879391748750027,0.7214190295201056,-0.5874267191779649,-0.6893935973741957,0.6275549057250112,0.6805533153060657,-0.03942912920545448,0.16684043923719544,0.7749603393856236,0.5953702533137037,0.1316849521376212,0.13873004872260095,-0.050291490281139065,-0.21015565273690495,-0.12427437696427088,0.5163374491243772,-0.17995080531529503,-0.9090474153742873,0.596521431655203,0.3216123597444064,-0.7719353923786743,0.3016837268801529,-0.5560313501607563,-0.9577018257208834,0.2802488540778043,0.6013977476461203,-0.9779798270646722,-0.2110270535127536,-0.32475066220427823,0.695089903346444,0.7869206978884337,-0.08654921178376118,0.34933852589259773,0.16272383540014515,0.5653637309956407,0.4858547692559878,-0.16285985660221505,-0.3869589663093936,0.7200709436114059,0.256198831693673,0.544505599799595,0.08569389470693999,0.4404328701795539,0.75757839665975,-0.1911430374779529,0.3101785205443645,-0.11504965751322885,-0.9382171913074537,-0.008504897718028643,0.4566500979624585,0.12275564023918731,0.8846224536374786,-0.36679373040772933,0.35654236704790454,-0.027118974494753277,-0.41390047699031707,0.833197112543036,0.3900259362877552,0.6074405971799088,-1.0780631404984036,-0.5874770004642451,-0.7126177070350913,-0.6627420707403969,-0.537115237194426,0.38970900385824697,-0.26903418999114515,0.10513610375303517,-0.49191526184305,-0.23033357736926086,-0.2410692672845601,0.038782758470380714,-0.6859751390769695,0.5228130225509694,-0.7081247388139918,0.6191239942640702,0.6351709137165316,-0.047445180332534836,0.8604077116997747,-0.649436748077549,-0.8893181043318092,-0.27841208140626744,0.586765061479265,-0.8323694383058308,-0.08800431022971797,0.45349469264774395,0.38821942111606,-1.2033912311024895,0.04817349097036454,-0.054400797657307674,0.2931442157426057,-0.8253178815985719,0.36698204151771346,0.17789805973744424,-0.19998555151474642,0.2929817080916349,-0.4930146329846013,-0.5790600312016501,-0.13528883814939371,-0.13052550613716662,0.37367388264281975,-0.8901925650212136,-0.4174225848811266,0.13131750473384204,0.17050072361575316,0.45618413172019323,-0.9355695452254538,-0.9441152294582406,0.8268925328168437,0.23573010206739017,0.7836364929199982,0.7552168414125013,-0.1260216750781133,-0.6770946271151184,0.5619452020604435,-0.39833000770808485,0.20118447752293978,0.011414951797505951,-0.03403196119327424,-0.7096424567056068,-0.2490885888046527,0.2420825465305275,-0.1692796265292116,-0.7952746880600607,-0.03976642940930287,-0.017895017947285995,-0.18074960480304497,-0.24917030498323578,0.5306068119583068,0.33355281530956565,0.18290089205956211,0.5115722715673157,-1.3854033767721277,-0.9144172607031014,-0.5404250352556681,-0.7373939741327337,-0.1749001249014237,-0.020722438743326514,-0.532623371036857,-0.16654472553148159,-0.7081650064015402,-0.043207866950028234,0.529031077736897,0.14740374051460636,-0.6978992955952353,-0.059335748210835405,-0.8525510891755242,-0.2679292763804662,-0.08328936386097231,0.3272553945921291,-0.5459145399789643,-0.1870333920295776,0.4396132590537651,-0.42713224313496506,0.7753133061724529,0.17218776019200102,0.06219462407084854,-0.2443196468172477,0.034656094086895385,-0.8572565634840559,0.032550445060082804,-0.4712578829898647,0.05618568907208474,0.20560401270868744,0.1551242501499947,0.3417670589080802,0.5229591436863862,-0.17769787823201502,0.4421026831977453,0.6149778335113808,-0.13082274983327336,-0.08371873134033932,0.5314343147831461,-0.45000859443468133,0.4236254181144455,-0.6710500570017314,-0.7435758423878769,0.25479299719622855,0.32415121258986557,-1.3307568255943054,-0.3367862005296009,0.018589868328320363,-0.43251287297310764,0.6864251878474694,0.6284005712679859,0.24127137949948213,0.3346364550095438,-0.32400070767720884,-0.2566169390920755,-0.23074341165372236,-0.9687101862947195,-0.7821406462306602,-0.9578267024952132,0.5148521982666057,0.33409250356751535,0.5507025859597119,-0.5158018029082632,0.21410125242644135,0.13183726764226297,-1.0721337215990925,-0.9801455363030308,-0.2097482363138469,-1.2572769427407664,0.19124627787145546,-0.5161001178592943,-0.2727097967795621,-0.9619491084977694,0.12173178507047812,-0.7044647977708578,-0.12323885552117689,-0.9760877252131857,-0.6862552826713603,0.23986471690982522,-1.0135547501739754,-0.8000021960071696,-0.0013881063545298413,0.19059588506219172,-0.46129986778250953,0.5645241963799986,0.3271470454522142,0.8265958787887517,-0.8136374489286122,0.9445169827029043,-0.6720381263828672,-0.9774470061084045,-1.2950239338106335,-0.1479762036874957,-0.5834370922436533,-0.2547887235025075,-1.2059231704695519,-0.3449155804015762,-0.8198040031928927,-0.23901733492429758,0.4457602766293679,-0.3164446839009415,0.4310055292710564,-0.5062161334938562,-0.24328099389953609,0.4080794796651865,-0.9047530707803526,-0.20559556371893895,0.6368695720390255,-0.6583895090752361,-1.3715448647798494,-0.920721750785275,-0.745521989487665,-0.20032828952096657,-0.29460259043264964,0.2946831602699511,0.02836068011241561,0.6448120952834383,0.32170201312944496,0.5070901483115611,-0.1508099034864629,-1.019913744097764,-0.13517318972408213,-0.2837981047213655,0.3394137212797526,0.2774847330088671,-0.2663756423914622,-0.12777162391991284,0.7985175504590347,1.191424222797756,-0.3429394873676579,0.5222945705621049,0.0385532865318844,-0.3633392696494668,-0.15268387931273097,-1.0436577608467228,-0.4709981413639361,0.18088323581190194,0.2033985023814852,0.35100934817148194,1.1197051819584447,-0.01515883035151648,-0.2721702435729817,0.8115530777761778,0.9809646019825167,-0.5936050252252059,-0.9078127740503928,0.38789839025425676,-0.46203128838147073,-0.09311156183104273,0.41679499128251585,-0.20464358906360738,0.05877662945527016,0.35959237995128,0.7697281730686146,0.7177305801958679,-0.1870724208684597,0.26339141368884894,0.5194800412555787,0.2919042489853014,0.37159059066465194,0.006543139510117761,0.34326966435096923,0.19233374326292574,-8.693525149761587E-4,0.3862282279422098,0.2607794830433052,-0.21359796675339932,0.268665166896658,-0.1352849888087498,1.0079122589789677,0.5748737081327501,0.23876223247740946,-0.0913263642681491,-0.959028904964354,0.9528941481258565,0.306500502351117,0.15414547245985744,0.7406705789887079,0.1698695561501533,-0.22615082573035392,-0.3236870610372961,-0.7518407288711534,0.04731597853844821,-0.5637735006727617,1.295520505992824,0.9459988854803227,0.5777041413563703,0.4209063576461356,0.044982849950221365,0.4751175990628555,-0.14883240976597156,-0.6381266679528181,0.3642304458412548,-0.08931033645256659,-0.7515644522611732,1.0467116087720731,0.3210810298279413,-0.48933282266840505,-0.8525986881779537,0.9424768673852324,0.2945817058973907,-0.551161454482304,0.8880674625871978,1.1814255656882842,-0.3435024819060844,0.3809156160279952,-0.06925037234114802,0.4336791249104748,0.6592762717152592,-0.7680551973188675,0.4993603899040874,0.8364402025166505,0.5272949573129289,0.7596021307303829,-0.15607420200542638,0.9175390699737618,0.4566941918884204,0.5979118047193918,0.33340050137726523,-0.43169418387885794,0.8404697236781475,-0.061670683625107886,0.29777668042936806,1.1178905508278616,0.8327332884106922,1.2893745327661086,0.8861668846529983,-0.16212024773715883,-0.372716854807817,-0.05480800304048351,-0.5566330602367789,0.9918910820823016,0.9247484414199747,0.43312587595990815,0.7056551733651186,0.15767132353420804,-0.16433129863221937,-0.2336317816688302,0.16817218028892117,0.6762694530207759,0.2786591432381417,1.0174802438652484,0.7934328051556426,0.857868391541794,0.07552663510315163,0.6776011937802995,0.6007897462199672,0.3698912196542526,-0.09572928529638428,0.7302460678208232,0.34979265826995215,0.9288764910167863,0.16333681936731542,0.35895969319449955,-0.720048581768245,0.643751394659827,-0.32455324778253375,-0.2864016238784447,1.0829466951823985,0.18407973476738598,-0.3528481418634012,0.2927685804045415,0.11368615155837995,-0.30405559208511646,0.5543393121697979,-1.2069099052881913,-0.38137308235217376,-0.3992329671217155,-0.26757586695689395,0.4790093681602479,0.5327146232991304,0.4179882229900422,0.9708798548773457,0.07596371964575864,0.0997691947057331,0.5912411619027551,0.9007825528596196,-0.17575955501448445,0.4293929107790493,0.0382036990214718,1.0932880352741108,0.3941184081164148,-0.8182201260391205,0.5174719334863357,0.833049242637987,0.9015683765142459,0.5540232909606844,0.1331293529203501,-0.024041337494489744,0.11968519575621153,0.40485948213955525,-0.6110016332274076,0.283674859119704,0.24867924245957249,-0.7244678330133723,0.05451808243209081,0.009499429301061317,0.0961815731996716,0.5388479580770179,0.7815926117158793,0.17233677470681288,0.6909661697633701,0.8282905963690369,0.44163932428104585,-0.16783686426935712,-0.0360778634127053,0.5122780428365741,0.18694016691183693,1.2041829936886523,0.33013504965584267,0.20842638633564017,-0.17992113836501922,0.186202917291208,0.3467795109159244,0.8616534026199638,0.937891384125687,0.4389048114892195,0.0570074709378634,0.3311148159442028,-0.5662434912527656,-0.2816101998664799,-0.10089730137110167,-0.4156806073749755,-0.3265368834891653,-1.140784175225295,-0.5725431442612052,-0.08450185211814056,0.6686755938196971,0.32067165947652226,1.337060231780831,0.05450846076061203,1.0037339924514723,0.7687944953095993,1.2626346280628684,-0.18419335780995832,1.077732980178537,0.16446157884462045,-0.12004135514339519,0.8325772283039733,-0.5354440848938478,-0.8435825336010586,-0.6156749106388127,0.9642533445053036,-0.27801635072617203,-0.16467953259990326,-0.6995734718548049,0.019836799809509222,-0.03778716868273259,0.15078502266832286,-0.2981643184716921,-0.07935453471235178,0.01808054942557507,0.2796067669065716,-0.05068512538538083,-0.6284694174838962,-0.19307338448796385,0.08079060064715674,0.13865837994964067,-0.06796349339324598,-0.12204657869281264,0.924042273204037,-0.30746669072529276,1.0112327603762172,0.7714003646713763,0.44699849352578114,0.8202367942133003,0.4397289271162448,0.2732800592206423,-0.6258687937053375,0.1681449365364105,-0.4721368059575361,-0.4059220124384604,-0.3243943189442367,-0.5149778792574796,-0.23431654426853205,-0.05319722234588102,0.7073862097068476,0.10596499004448388,-0.26334350684979785,-0.1451959749821285,-0.289390601341769,-0.9313047037551289,-0.828634107925688,0.21833171763255935,-0.22151210000166305,0.42123954860103763,0.6072414386707374,1.0098334523045027,-0.5144563893497135,-0.7243602215194114,0.4943195146216129,-0.9857141206288994,0.3067608876413063,0.287406849933039,0.7371711771727093,-0.7728001145849706,-0.5344469671783334,-0.8077499298908436,-0.11742202253165415,0.8273379901860407,-0.4114111134952204,1.1171253940314878,-0.8476839131137923,0.36568718492303415,-0.4734122215142814,0.31891968026059675,-0.4261028776532726,-0.8121521643003423,0.3154712330996386,0.3836377333834186,0.30597240403232007,-1.0896472762030611,0.09484666904628467,0.12758021871592162,-0.19488016008401113,-0.2222628966936544,0.793761309682008,-0.1619431829303182,0.7193557849711388,-0.40660232691353476,-0.5678040364597159,-0.03587409576180243,-0.13245860805251386,0.04911191010132865,0.43958400485253346,-0.6680228480999885,0.4463876340385593,-0.10048795260690509,-0.4084089340011979,-0.5180591221888231,-0.25871681597632457,0.2376040422341439,-0.16997690641793867,-0.9676643614649195,0.7046073790320019,0.5014321969774085,-0.0035784644186314806,-0.11873704352462258,-0.7294298383906995,-0.2924515589307268,-0.42075367428729366,-0.7005860770750046,0.2661586276412753,-0.07919856908439672,0.62673788537361,0.16460383934050982,-0.10974719579754981,-0.34642936681441594,-0.5729931622876954,-0.4768145033850998,-0.9157908109640105,0.34683241456416103,-0.5803999040562589,-0.30296918408513535,-0.846431067718635,-0.03913310199010425,-1.0424163363062837,-0.8138244930760924,0.12879382503324888,-0.4776392832112068,0.6505572133555334,0.7622061467368784,-0.39135078195832446,-0.904132027763121,-0.4578911661252945,-0.2592968450650628,0.07649029122296162,-0.10563376844083128,-0.33308210808968064,0.4084989390831687,-1.0514149795575987,0.2327080003151987,-1.1672203036155027,-0.38160684189589034,0.9655410792563209,0.5227627862080112,-0.14793256250449657,-0.2050612179912704,-0.47381733999096,0.5039623301486629,0.6447085121349936,0.3044693621165502,0.9099035235280682,-0.218372450029361,0.42810697386585544,0.1920034618100294,-0.09726138059620207,-1.0731277941091117,-0.9148192530151379,0.5890580831433352,-1.0148355055297116,-0.6898397668168372,-0.3339147783819415,0.17837521082054253,-1.4000901626196656,0.010465713060228515,0.2474518528857008,0.2765349595409267,0.6986474794867721,-1.0257030822964697,0.6994969614893557,-0.2669975017872643,0.8285004911027214,-0.7592032904723919,0.3561101875974955,0.9288378526817711,0.674708474311946,0.6563039941801292,0.747939221389015,0.5673137162396584,0.7899019075531661,-0.21643934068557782,0.7037147857226528,-0.6443129834947312,0.9721251917923864,-0.9594260280382368,0.910567487201621,0.7139825802197735,0.4209701492587746,-0.852588682840892,-0.1693142072402846,-0.7620126696839101,-0.16940901257969565,0.3708640063379698,-0.3511077786682866,-0.4838744648019443,0.601693323293506,-0.8930848349773224,-0.16110977373642668,-0.7915152816439495,-0.4674873579816931,0.837856021834209,-0.5644217340070599,-0.206437926345179,0.9103509535402359,
